method,n,sim_id,component,mu_true,mu_hat,ci_lower,ci_upper,covered,elapsed_time
Gibbs,100,442,1,0,-0.06091189152968461,-0.4712854924141881,0.33316539926230637,1,24.056
Gibbs,100,442,2,5,5.439272462706644,5.048222405232387,5.837653263579279,0,24.056
Gibbs,100,442,3,10,10.165704678062866,9.73083852092445,10.60173979994738,1,24.056
Gibbs,100,442,4,20,19.98322016459483,19.598499271142085,20.383445473615375,1,24.056
VB,100,442,1,0,-0.05751100892480794,-0.4509965010529019,0.33597448320328605,1,0.06299999999999883
VB,100,442,2,5,5.445522328927108,5.070157186737194,5.820887471117023,0,0.06299999999999883
VB,100,442,3,10,10.165529196242922,9.756427028197862,10.57463136428798,1,0.06299999999999883
VB,100,442,4,20,19.984908887645112,19.592987264132955,20.37683051115727,1,0.06299999999999883
Gibbs,100,443,1,0,-0.09097886904826132,-0.4703149042406451,0.28821302358424106,1,23.891
Gibbs,100,443,2,5,5.14712652841814,4.699402317572958,5.591589008881531,1,23.891
Gibbs,100,443,3,10,10.030581793193834,9.59525993143321,10.485569709296554,1,23.891
Gibbs,100,443,4,20,20.09494526867808,19.699113586054604,20.49317632483513,1,23.891
VB,100,443,1,0,-0.08625955011357822,-0.4638902819921048,0.29137118176494836,1,0.06800000000000139
VB,100,443,2,5,5.147644993682351,4.74977849049221,5.545511496872493,1,0.06800000000000139
VB,100,443,3,10,10.027976052722984,9.626409692548195,10.429542412897773,1,0.06800000000000139
VB,100,443,4,20,20.09290825781432,19.70098663430219,20.484829881326455,1,0.06800000000000139
Gibbs,100,444,1,0,-0.01710106494945472,-0.3923789939952497,0.36604294479045135,1,25.207
Gibbs,100,444,2,5,5.005683059285656,4.548946211370027,5.451742665482464,1,25.207
Gibbs,100,444,3,10,9.890109238416612,9.491314016270287,10.295477373012936,1,25.207
Gibbs,100,444,4,20,19.99225630153983,19.60830429405916,20.36268323957169,1,25.207
VB,100,444,1,0,-0.01835872298922343,-0.38791088263043527,0.35119343665198843,1,0.06400000000000006
VB,100,444,2,5,5.001456601333738,4.583463005032209,5.419450197635266,1,0.06400000000000006
VB,100,444,3,10,9.889888850187749,9.497206862247207,10.28257083812829,1,0.06400000000000006
VB,100,444,4,20,19.99226112829765,19.600339504785488,20.38418275180981,1,0.06400000000000006
Gibbs,100,445,1,0,-0.5611086351549003,-0.9816972914312772,-0.13451093463542008,0,25.013
Gibbs,100,445,2,5,4.803647283262769,4.353387338833469,5.240159173458926,1,25.013
Gibbs,100,445,3,10,10.258187990456268,9.867307284563884,10.650968151624244,1,25.013
Gibbs,100,445,4,20,19.80449456486058,19.459795578490944,20.14669225509911,1,25.013
VB,100,445,1,0,-0.5677844321080265,-0.9839680651771074,-0.15160079903894563,0,0.0660000000000025
VB,100,445,2,5,4.797357402217988,4.377804010312228,5.216910794123748,1,0.0660000000000025
VB,100,445,3,10,10.253482756236409,9.861692885316163,10.64527262715665,1,0.0660000000000025
VB,100,445,4,20,19.804191670064128,19.45222204280928,20.156161297318977,1,0.0660000000000025
Gibbs,100,446,1,0,-0.109085691579599,-0.5542800324674679,0.3269005972409821,1,24.86
Gibbs,100,446,2,5,5.422632195584991,5.016383828602004,5.826705319405393,0,24.86
Gibbs,100,446,3,10,9.976130203654328,9.48426179167035,10.448211872184546,1,24.86
Gibbs,100,446,4,20,19.965449149326684,19.616414104124157,20.313924621928233,1,24.86
VB,100,446,1,0,-0.10251288156995345,-0.5316642077416149,0.3266384446017081,1,0.06700000000000017
VB,100,446,2,5,5.432037089273558,5.059920342293503,5.8041538362536125,0,0.06700000000000017
VB,100,446,3,10,9.982206568241065,9.548553733358013,10.415859403124111,1,0.06700000000000017
VB,100,446,4,20,19.964835660033888,19.612866032778697,20.31680528728908,1,0.06700000000000017
Gibbs,100,447,1,0,0.17729472755561768,-0.26258571865851865,0.6189483642969517,1,24.957
Gibbs,100,447,2,5,4.878308754827659,4.48405016594261,5.271367352287309,1,24.957
Gibbs,100,447,3,10,9.824502180925196,9.452327587213851,10.191151463320972,1,24.957
Gibbs,100,447,4,20,20.38965539377832,19.93695304395586,20.844673400588498,1,24.957
VB,100,447,1,0,0.16702908308432465,-0.2485540494571543,0.5826122156258036,1,0.07000000000000028
VB,100,447,2,5,4.86732900467835,4.503431631309171,5.231226378047529,1,0.07000000000000028
VB,100,447,3,10,9.822094364312663,9.462907946043384,10.181280782581943,1,0.07000000000000028
VB,100,447,4,20,20.3909976947524,19.94146113989797,20.84053424960683,1,0.07000000000000028
Gibbs,100,448,1,0,0.3224897384351879,-0.08146095327722096,0.7323360890219665,1,25.008
Gibbs,100,448,2,5,5.22553505632805,4.8003820557300605,5.6679158045068,1,25.008
Gibbs,100,448,3,10,10.041322636114002,9.615233153204215,10.478576235509738,1,25.008
Gibbs,100,448,4,20,19.60485358569866,19.24632123383909,19.96222265265676,0,25.008
VB,100,448,1,0,0.32102085234304073,-0.06944842936068396,0.7114901340467654,1,0.06299999999999883
VB,100,448,2,5,5.2203556794650865,4.81916622994309,5.621545128987083,1,0.06299999999999883
VB,100,448,3,10,10.042415326271602,9.614359232171584,10.47047142037162,1,0.06299999999999883
VB,100,448,4,20,19.604280667178305,19.24649486994447,19.962066464412136,0,0.06299999999999883
Gibbs,100,449,1,0,-0.14942402080468883,-0.5465564042660328,0.253101078485521,1,25.042
Gibbs,100,449,2,5,4.746884064437536,4.344505778178745,5.144743335689845,1,25.042
Gibbs,100,449,3,10,10.005895566124408,9.560351816696295,10.44732267126739,1,25.042
Gibbs,100,449,4,20,20.152809035767454,19.73999546518448,20.560803422985487,1,25.042
VB,100,449,1,0,-0.15112729003045738,-0.5264717292594518,0.22421714919853705,1,0.0660000000000025
VB,100,449,2,5,4.744933237998828,4.3803068126214475,5.109559663376209,1,0.0660000000000025
VB,100,449,3,10,10.003700522235317,9.574637979501045,10.43276306496959,1,0.0660000000000025
VB,100,449,4,20,20.1562188716692,19.747619436428455,20.564818306909945,1,0.0660000000000025
Gibbs,100,45,1,0,-0.2512372761357216,-0.6773100237929153,0.1728108915204635,1,16.198
Gibbs,100,45,2,5,4.674756737437152,4.196449825517389,5.166344445949319,1,16.198
Gibbs,100,45,3,10,10.276738758547715,9.899330814588476,10.660045091890382,1,16.198
Gibbs,100,45,4,20,20.268580272552427,19.91592863106814,20.61632297287842,1,16.198
VB,100,45,1,0,-0.25292369761580064,-0.6552962202335806,0.14944882500197937,1,0.0470000000000006
VB,100,45,2,5,4.675325290918924,4.217051919436726,5.133598662401121,1,0.0470000000000006
VB,100,45,3,10,10.274988290107094,9.897857590490036,10.652118989724151,1,0.0470000000000006
VB,100,45,4,20,20.269376777819833,19.91740715056464,20.621346405075023,1,0.0470000000000006
Gibbs,100,450,1,0,-0.35101249787022515,-0.7587106464811233,0.05141644282955734,1,25.089
Gibbs,100,450,2,5,5.456863889755272,4.867847463789395,6.035817747798013,1,25.089
Gibbs,100,450,3,10,10.04577476967564,9.66144413187176,10.431802128852844,1,25.089
Gibbs,100,450,4,20,20.06982463083249,19.690935960009835,20.45203374702627,1,25.089
VB,100,450,1,0,-0.34269994454931113,-0.7294516298568802,0.04405174075825791,1,0.07600000000000051
VB,100,450,2,5,5.467116743775211,4.998059497116641,5.936173990433781,1,0.07600000000000051
VB,100,450,3,10,10.046862006601906,9.688336147247824,10.405387865955989,1,0.07600000000000051
VB,100,450,4,20,20.070306598236257,19.69317425522307,20.44743894124944,1,0.07600000000000051
Gibbs,100,451,1,0,-0.09895740721565165,-0.4834041766163782,0.2921134274605093,1,25.288
Gibbs,100,451,2,5,4.920935095554527,4.50649189600178,5.325864576403006,1,25.288
Gibbs,100,451,3,10,10.145779259392857,9.732956552806538,10.555548243628522,1,25.288
Gibbs,100,451,4,20,20.150489664027837,19.78389712685259,20.50897497329479,1,25.288
VB,100,451,1,0,-0.10014180394043876,-0.4843332813397115,0.284049673458834,1,0.05799999999999983
VB,100,451,2,5,4.924903393880575,4.516023655859157,5.333783131901993,1,0.05799999999999983
VB,100,451,3,10,10.147478647243611,9.72984230308066,10.565114991406563,1,0.05799999999999983
VB,100,451,4,20,20.15352784152105,19.7896277146874,20.517427968354703,1,0.05799999999999983
Gibbs,100,452,1,0,0.38114413515712464,0.00744354346005295,0.7531087356171003,0,25.226
Gibbs,100,452,2,5,5.223307125463077,4.782032808938482,5.670398868061261,1,25.226
Gibbs,100,452,3,10,9.77262845451308,9.372463864630948,10.165809682507753,1,25.226
Gibbs,100,452,4,20,20.087484245408728,19.69624072667288,20.488620028439293,1,25.226
VB,100,452,1,0,0.37892892855013893,0.01498886586557879,0.7428689912346991,0,0.06499999999999773
VB,100,452,2,5,5.224424438532711,4.797103797682846,5.651745079382577,1,0.06499999999999773
VB,100,452,3,10,9.7748678730351,9.382776652016409,10.166959094053794,1,0.06499999999999773
VB,100,452,4,20,20.0854433229291,19.693521699417055,20.47736494644114,1,0.06499999999999773
Gibbs,100,453,1,0,0.1385468973362021,-0.2430289503244263,0.5214793916912037,1,25.043000000000003
Gibbs,100,453,2,5,4.353066250081194,3.913051935595328,4.7988395210320345,0,25.043000000000003
Gibbs,100,453,3,10,10.02143576824125,9.5979799271816,10.44887552547196,1,25.043000000000003
Gibbs,100,453,4,20,20.018784820894744,19.61225385335636,20.421100694843677,1,25.043000000000003
VB,100,453,1,0,0.13218281863941214,-0.22786525938460864,0.4922308966634329,1,0.06700000000000017
VB,100,453,2,5,4.354737832969788,3.957048396498163,4.752427269441413,0,0.06700000000000017
VB,100,453,3,10,10.02588236383152,9.609013306915918,10.44275142074712,1,0.06700000000000017
VB,100,453,4,20,20.021207423370655,19.62120742337066,20.421207423370657,1,0.06700000000000017
Gibbs,100,454,1,0,0.07235164474985036,-0.3187050529125063,0.45230562217679215,1,24.912
Gibbs,100,454,2,5,4.802754567475087,4.418245161823636,5.17574644921465,1,24.912
Gibbs,100,454,3,10,10.518564351517242,10.12331601670218,10.921113033758836,0,24.912
Gibbs,100,454,4,20,20.362124320653255,19.93840237173618,20.77456658241784,1,24.912
VB,100,454,1,0,0.0716816176117192,-0.3130355018874947,0.4563987371109331,1,0.06499999999999773
VB,100,454,2,5,4.803766929176325,4.4270094503934,5.18052440795925,1,0.06499999999999773
VB,100,454,3,10,10.520336015217856,10.120342191994952,10.92032983844076,0,0.06499999999999773
VB,100,454,4,20,20.364252085213263,19.955652649972674,20.77285152045385,1,0.06499999999999773
Gibbs,100,455,1,0,0.00951993909387846,-0.40093355234042366,0.40982040136648,1,25.105
Gibbs,100,455,2,5,5.0309573446807105,4.627487588447375,5.4281848600339515,1,25.105
Gibbs,100,455,3,10,10.097630547821383,9.702337740394189,10.485602628210032,1,25.105
Gibbs,100,455,4,20,20.04629879689111,19.61902788881653,20.47130998588378,1,25.105
VB,100,455,1,0,0.01131590307433961,-0.382044197430781,0.4046760035794602,1,0.06500000000000128
VB,100,455,2,5,5.037946598354122,4.661333275108627,5.414559921599616,1,0.06500000000000128
VB,100,455,3,10,10.09872497279116,9.715207285253614,10.482242660328705,1,0.06500000000000128
VB,100,455,4,20,20.046888721814657,19.629110256621495,20.464667187007816,1,0.06500000000000128
Gibbs,100,456,1,0,-0.3017112534513263,-0.7124153820097572,0.09890597717687928,1,24.888
Gibbs,100,456,2,5,4.893279743767638,4.48784393133742,5.28593946246279,1,24.888
Gibbs,100,456,3,10,9.542749511336863,9.096916932114294,9.994579550023438,0,24.888
Gibbs,100,456,4,20,20.225417523400253,19.873499820900623,20.5769427241206,1,24.888
VB,100,456,1,0,-0.3005207014469867,-0.7091326388876573,0.10809123599368388,1,0.06300000000000239
VB,100,456,2,5,4.901117248021544,4.515835910902542,5.286398585140546,1,0.06300000000000239
VB,100,456,3,10,9.550986084853536,9.11426317980031,9.98770898990676,0,0.06300000000000239
VB,100,456,4,20,20.22816279046582,19.87619316321063,20.58013241772101,1,0.06300000000000239
Gibbs,100,457,1,0,0.1883679180779076,-0.24906412818831297,0.6111689969197746,1,24.911
Gibbs,100,457,2,5,4.594488575450959,3.908429513151588,5.301839385644872,1,24.911
Gibbs,100,457,3,10,9.490737584868798,9.072134236448257,9.922624544201256,0,24.911
Gibbs,100,457,4,20,20.33384930483976,19.957911358263296,20.70531538131661,1,24.911
VB,100,457,1,0,0.18005107419787883,-0.20385441166373983,0.5639565600594975,1,0.10300000000000152
VB,100,457,2,5,4.559323962911828,4.098917110279653,5.019730815544002,1,0.10300000000000152
VB,100,457,3,10,9.470860703075733,9.099404110075913,9.84231729607555,0,0.10300000000000152
VB,100,457,4,20,20.33422764386876,19.96388858639106,20.704566701346454,1,0.10300000000000152
Gibbs,100,458,1,0,-0.10524174788122675,-0.4632637280476178,0.25043059744929536,1,24.996
Gibbs,100,458,2,5,4.989841444342893,4.62374624710508,5.370180626728096,1,24.996
Gibbs,100,458,3,10,9.640881071957038,9.24035705070888,10.037343408620885,1,24.996
Gibbs,100,458,4,20,20.277572208599494,19.76901922045506,20.781675312596224,1,24.996
VB,100,458,1,0,-0.10870606969960352,-0.4602852819518005,0.24287314255259349,1,0.07099999999999795
VB,100,458,2,5,4.986934461546464,4.6223199567803075,5.35154896631262,1,0.07099999999999795
VB,100,458,3,10,9.644467625083523,9.252895429928184,10.036039820238862,1,0.07099999999999795
VB,100,458,4,20,20.277419862622903,19.771518644361723,20.78332108088408,1,0.07099999999999795
Gibbs,100,459,1,0,-0.16162585264917467,-0.5378558610332838,0.22197077375075897,1,24.916
Gibbs,100,459,2,5,5.0687400144131445,4.654613858673782,5.476610639003232,1,24.916
Gibbs,100,459,3,10,9.930529959594631,9.52819854862202,10.326008685923068,1,24.916
Gibbs,100,459,4,20,20.14760653835601,19.75556807462612,20.516048523782057,1,24.916
VB,100,459,1,0,-0.16226771524590375,-0.5465607467186764,0.2220253162268689,1,0.06400000000000006
VB,100,459,2,5,5.068874820866721,4.660106873721976,5.477642768011466,1,0.06400000000000006
VB,100,459,3,10,9.934262102525102,9.542467084656042,10.32605712039416,1,0.06400000000000006
VB,100,459,4,20,20.14754556941034,19.763231843920146,20.531859294900535,1,0.06400000000000006
Gibbs,100,46,1,0,0.1047304433224809,-0.25983866584468374,0.47044149192303303,1,16.228
Gibbs,100,46,2,5,4.872833253683193,4.46434144244657,5.285435886590149,1,16.228
Gibbs,100,46,3,10,9.762230601843685,9.317675413912426,10.192434718751397,1,16.228
Gibbs,100,46,4,20,19.74867038348157,19.33467595071142,20.15770787141531,1,16.228
VB,100,46,1,0,0.10542315885690264,-0.247080557453768,0.4579268751675733,1,0.04400000000000048
VB,100,46,2,5,4.879606263092441,4.493028051911288,5.266184474273594,1,0.04400000000000048
VB,100,46,3,10,9.761538351482262,9.337923864015291,10.18515283894923,1,0.04400000000000048
VB,100,46,4,20,19.74696298485623,19.32918451966313,20.164741450049327,1,0.04400000000000048
Gibbs,100,460,1,0,0.47750640128414,-0.02128558549145935,0.970628114832076,1,26.021
Gibbs,100,460,2,5,5.145421012092812,4.731044492135833,5.559244281875584,1,26.021
Gibbs,100,460,3,10,10.166156017685852,9.76540797057983,10.567074441894098,1,26.021
Gibbs,100,460,4,20,20.02795454067164,19.671800972703902,20.38340350032694,1,26.021
VB,100,460,1,0,0.4755318277571804,0.01240559186135292,0.938658063653008,0,0.07199999999999918
VB,100,460,2,5,5.151013785796615,4.758767920794377,5.543259650798853,1,0.07199999999999918
VB,100,460,3,10,10.166576491420164,9.783297279200156,10.549855703640173,1,0.07199999999999918
VB,100,460,4,20,20.031347160733635,19.679377533478437,20.383316787988832,1,0.07199999999999918
Gibbs,100,461,1,0,0.04215373900243326,-0.33796870582357985,0.42067979319591353,1,24.834000000000003
Gibbs,100,461,2,5,5.24677025512867,4.633763452719796,5.8459031729805275,1,24.834000000000003
Gibbs,100,461,3,10,10.013372200572388,9.624111846770882,10.40916993748176,1,24.834000000000003
Gibbs,100,461,4,20,19.978821186834097,19.605350613724394,20.357875712704388,1,24.834000000000003
VB,100,461,1,0,0.04564900343082772,-0.31987788990822796,0.4111758967698834,1,0.07499999999999929
VB,100,461,2,5,5.26053884301915,4.771753666668038,5.749324019370262,1,0.07499999999999929
VB,100,461,3,10,10.012415030241629,9.643312655522942,10.381517404960311,1,0.07499999999999929
VB,100,461,4,20,19.97694350165201,19.59981115863883,20.35407584466519,1,0.07499999999999929
Gibbs,100,462,1,0,-0.11667118618218776,-0.497010052553435,0.26346626736520523,1,25.054
Gibbs,100,462,2,5,4.74310412583068,4.301675807336773,5.191858333457253,1,25.054
Gibbs,100,462,3,10,9.98524257198314,9.554542298312224,10.41454973767803,1,25.054
Gibbs,100,462,4,20,20.28527585370115,19.879431781518488,20.68254174540355,1,25.054
VB,100,462,1,0,-0.11200699131586396,-0.471842691286788,0.24782870865506013,1,0.06700000000000017
VB,100,462,2,5,4.745364934854966,4.348029918431732,5.142699951278201,1,0.06700000000000017
VB,100,462,3,10,9.9866664876285,9.569056781623514,10.404276193633487,1,0.06700000000000017
VB,100,462,4,20,20.28463935040435,19.88463935040435,20.684639350404353,1,0.06700000000000017
Gibbs,100,463,1,0,-0.08898081145230878,-0.542317436888951,0.36083960540318394,1,24.732999999999997
Gibbs,100,463,2,5,4.649281197296268,4.2254421706682574,5.068703252811401,1,24.732999999999997
Gibbs,100,463,3,10,9.634152032422175,9.239353915764193,10.02660221318195,1,24.732999999999997
Gibbs,100,463,4,20,19.966063251185965,19.575713259921393,20.356064169180037,1,24.732999999999997
VB,100,463,1,0,-0.09094868782059098,-0.5257442025405328,0.34384682689935087,1,0.07400000000000162
VB,100,463,2,5,4.643817308903712,4.262620505131201,5.025014112676223,1,0.07400000000000162
VB,100,463,3,10,9.634524989041545,9.259208922557518,10.009841055525571,1,0.07400000000000162
VB,100,463,4,20,19.96519047467312,19.58087674918293,20.349504200163313,1,0.07400000000000162
Gibbs,100,464,1,0,-0.2448979636013091,-0.6123135430150617,0.12601411050802658,1,24.942
Gibbs,100,464,2,5,5.08263566260865,4.581605732131638,5.565768076689034,1,24.942
Gibbs,100,464,3,10,10.037967083258348,9.586080395633395,10.48745822131251,1,24.942
Gibbs,100,464,4,20,20.180363897747903,19.82224811566578,20.53355743996183,1,24.942
VB,100,464,1,0,-0.24435329666516195,-0.6016440423401908,0.11293744900986688,1,0.06300000000000239
VB,100,464,2,5,5.089247881835367,4.635940643987052,5.542555119683682,1,0.06300000000000239
VB,100,464,3,10,10.045087392624248,9.619820883463577,10.47035390178492,1,0.06300000000000239
VB,100,464,4,20,20.18168338070488,19.823897602462793,20.539469158946964,1,0.06300000000000239
Gibbs,100,465,1,0,0.08598065972840012,-0.3140526598881245,0.5063009574149808,1,24.937
Gibbs,100,465,2,5,4.71043825445494,4.250659394728941,5.189129647315096,1,24.937
Gibbs,100,465,3,10,10.13087127942497,9.757290281395615,10.50213451602406,1,24.937
Gibbs,100,465,4,20,20.13421901280979,19.766361870804037,20.494952901799344,1,24.937
VB,100,465,1,0,0.08280477830443156,-0.31530757760753414,0.48091713421639726,1,0.06500000000000128
VB,100,465,2,5,4.704158916847841,4.26392186407004,5.144395969625641,1,0.06500000000000128
